code,name,name_ascii,geonameid,iso,id,name_cn
SI.I7,Loška Dolina Municipality,Loska Dolina Municipality,3239056,SI,I7,洛什卡多利纳市镇
SI.66,Loški Potok,Loski Potok,3239059,SI,66,
SI.88,Osilnica,Osilnica,3239061,SI,88,
SI.D8,Velike Lašče,Velike Lasce,3239062,SI,D8,
SI.C1,Škofljica,Skofljica,3239066,SI,C1,
SI.37,Ig Municipality,Ig Municipality,3239069,SI,37,伊格市镇
SI.09,Brezovica,Brezovica,3239071,SI,09,
SI.05,Borovnica,Borovnica,3239073,SI,05,
SI.E1,Vipava,Vipava,3239075,SI,E1,
SI.49,Komen,Komen,3239078,SI,49,
SI.J5,Miren-Kostanjevica,Miren-Kostanjevica,3239080,SI,J5,
SI.07,Brda,Brda,3239083,SI,07,
SI.44,Kanal ob Soči Municipality,Kanal ob Soci Municipality,3239086,SI,44,索查河畔卡纳尔市镇
SI.F2,Žiri,Ziri,3239087,SI,F2,
SI.14,Cerkno,Cerkno,3239091,SI,14,采爾克諾
SI.F1,Železniki Municipality,Zelezniki Municipality,3239093,SI,F1,热莱兹尼基市镇
SI.27,Občina Gorenja vas-Poljane,Obcina Gorenja vas-Poljane,3239095,SI,27,戈雷尼亚村-波利亚内市镇
SI.G4,Dobrova-Horjul-Polhov Gradec,Dobrova-Horjul-Polhov Gradec,3239096,SI,G4,
SI.46,Kobarid Municipality,Kobarid Municipality,3239098,SI,46,科巴里德
SI.06,Bovec,Bovec,3239100,SI,06,
SI.04,Bohinj Municipality,Bohinj Municipality,3239101,SI,04,博希尼市镇
SI.03,Bled,Bled,3239103,SI,03,
SI.82,Naklo,Naklo,3239104,SI,82,
SI.53,Kranjska Gora,Kranjska Gora,3239105,SI,53,
SI.K5,Preddvor,Preddvor,3239107,SI,K5,
SI.12,Cerklje na Gorenjskem,Cerklje na Gorenjskem,3239110,SI,12,
SI.B2,Šenčur,Sencur,3239111,SI,B2,
SI.E3,Vodice,Vodice,3239112,SI,E3,
SI.71,Medvode,Medvode,3239113,SI,71,
SI.72,Mengeš,Menges,3239114,SI,72,
SI.22,Dol pri Ljubljani,Dol pri Ljubljani,3239115,SI,22,卢布尔雅那附近多尔市镇
SI.77,Moravče,Moravce,3239132,SI,77,
SI.30,Gornji Grad,Gornji Grad,3239133,SI,30,
SI.I9,Luče,Luce,3239134,SI,I9,
SI.K8,Ravne na Koroškem,Ravne na Koroskem,3239175,SI,K8,
SI.74,Mežica,Mezica,3239177,SI,74,
SI.81,Muta,Muta,3239179,SI,81,
SI.E6,Vuzenica,Vuzenica,3239180,SI,E6,
SI.16,Črna na Koroškem Municipality,Crna na Koroskem Municipality,3239181,SI,16,科罗什卡地区奇尔纳市镇
SI.62,Ljubno,Ljubno,3239184,SI,62,
SI.C7,Šoštanj,Sostanj,3239185,SI,C7,
SI.C6,Šmartno ob Paki,Smartno ob Paki,3239187,SI,C6,
SI.68,Lukovica,Lukovica,3239188,SI,68,卢科维察市镇
SI.99,Radeče Municipality,Radece Municipality,3239189,SI,99,拉代切市镇
SI.39,Ivančna Gorica,Ivancna Gorica,3239191,SI,39,
SI.20,Dobrepolje,Dobrepolje,3239193,SI,20,
SI.B1,Semič,Semic,3239195,SI,B1,
SI.B4,Šentjernej,Sentjernej,3239197,SI,B4,
SI.B8,Škocjan,Skocjan,3239199,SI,B8,
SI.C9,Štore,Store,3239200,SI,C9,
SI.N3,Vojnik,Vojnik,3239202,SI,N3,
SI.E2,Vitanje,Vitanje,3239204,SI,E2,
SI.F3,Zreče Municipality,Zrece Municipality,3239205,SI,F3,兹雷切市镇
SI.76,Mislinja,Mislinja,3239207,SI,76,
SI.L3,Ruše Municipality,Ruse Municipality,3239211,SI,L3,鲁舍市镇
SI.55,Kungota,Kungota,3239213,SI,55,
SI.B3,Šentilj,Sentilj,3239214,SI,B3,
SI.89,Pesnica,Pesnica,3239215,SI,89,佩斯尼察市镇
SI.26,Duplek,Duplek,3239216,SI,26,
SI.98,Rače-Fram,Race-Fram,3239224,SI,98,
SI.C8,Starše,Starse,3239226,SI,C8,
SI.45,Kidričevo,Kidricevo,3239227,SI,45,
SI.J1,Majšperk,Majsperk,3239229,SI,J1,
SI.N2,Videm,Videm,3239231,SI,N2,
SI.A7,Rogaška Slatina,Rogaska Slatina,3239234,SI,A7,
SI.A8,Rogatec,Rogatec,3239237,SI,A8,
SI.92,Podčetrtek,Podcetrtek,3239241,SI,92,
SI.51,Kozje,Kozje,3239243,SI,51,
